ID,API_NUMBER,WELLTYPE,DEPTH,ISWSPNUM,VERIFIED_BY,VERIFIED_NOTES,VERIFIED_DATE,BEDROCK_DEPTH,VLQ,VLC,LATITUDE,LONGITUDE,ELEV_FT,BEDROCK_ELEV_FT,BEDROCK_ELEV_M
165,120310378600, ,0.0,nan,nan,nan,nan,552.0,nan,nan,42.103503,-87.940458,669.3884277,117.38842769999997,35.77999276295999
166,120310378700, ,0.0,nan,nan,nan,nan,551.0,nan,nan,42.103501,-87.940088,668.911499,117.91149900000005,35.93942489520002
167,120310378800, ,0.0,nan,nan,nan,nan,582.0,nan,nan,42.101806,-87.943753,672.0752563,90.07525629999998,27.454938120239994
168,120310378900, ,0.0,nan,nan,nan,nan,543.0,nan,nan,42.105371,-87.93849,660.182251,117.18225099999995,35.717150104799984
169,120310379100, ,0.0,nan,nan,nan,nan,554.0,nan,nan,42.102329,-87.935023,660.5019531,106.50195310000004,32.46179530488001
170,120312477200,TH,,nan,nan,nan,nan,156.0,nan,nan,42.051153,-88.236218,802.880188,646.880188,197.1690813024
171,120312515800,nan,,nan,RK,"Estimated from Map (manual), Top of bedrock fm is 252JOLT",1/21/2015 13:52:15,103.0,nan,nan,42.066473,-87.957694,672.4371948,569.4371948,173.56445697504003
172,120312515900,nan,,nan,RK,"!!!!!Log and location is for B-10-M (corrects ORA FARM_NUM B-12). On or near section corner; using ORA loc to match ORA section., Oracle, Top of bedrock fm is 252RCIN",1/21/2015 13:51:24,68.0,nan,nan,42.05206,-87.940739,667.1119385,599.1119385,182.6093188548
173,120312516000,nan,,nan,RK,"Estimated from Map (manual), Top of bedrock fm is 252JOLT",1/21/2015 13:52:15,104.0,nan,nan,42.034856,-87.940212,656.9307861,552.9307861,168.53330360328
174,120312516100,nan,,nan,RK,"Estimated from Map (manual), Top of bedrock fm is 252RCIN",1/21/2015 13:52:15,103.0,nan,nan,42.021685,-87.940661,658.8422852,555.8422852,169.42072852896
175,120312516200,nan,,nan,RK,"Corrects likely ORA FARM_NUM data entry error., Estimated from Map (manual), Top of bedrock fm is 252RCIN",1/21/2015 13:51:24,90.0,nan,nan,42.022223,-87.937346,658.6152344,568.6152344,173.31392344512
176,120312516300,nan,,nan,RK,"Estimated from Map (manual), Top of bedrock fm is 252JOLT",1/21/2015 13:52:15,87.0,nan,nan,42.068299,-87.929694,656.6550903,569.6550903,173.63087152344
177,120312516400,nan,,nan,RK,"!!!!!Log and location is for B-44 (corrects ORA FARM_NUM B10M). On or near section corner and township line. Using ORA loc to maintain section/twp., Oracle, Top of bedrock fm is 252RCIN",1/21/2015 13:51:24,56.0,nan,nan,42.05185,-87.921179,650.2401123,594.2401123,181.12438622904
178,120312529700,nan,,nan,RK,Estimated from Map (GIS),1/21/2015 13:53:10,8.0,nan,nan,41.671871,-88.013527,595.6866455,587.6866455,179.12688954840002
179,120312529800,nan,,nan,RK,Precise State Plane Coords,1/21/2015 13:53:10,13.0,nan,nan,41.675707,-87.998757,600.2941284,587.2941284,179.00725033632
180,120312529900,nan,,nan,RK,Estimated from Map (GIS),1/21/2015 13:53:10,6.0,nan,nan,41.675748,-87.994921,602.3803101,596.3803101,181.77671851848
181,120312530000,nan,,nan,RK,Estimated from Map (GIS),1/21/2015 13:53:10,4.0,nan,nan,41.673539,-88.002414,602.4742432,598.4742432,182.41494932736003
182,120312530100,nan,,nan,RK,Estimated from Map (GIS),1/21/2015 13:53:10,20.0,nan,nan,41.672829,-87.998944,627.2952881,607.2952881,185.10360381288
183,120312530200,nan,,nan,RK,Precise State Plane Coords,1/21/2015 13:53:10,5.0,nan,nan,41.678903,-87.989003,582.8926392,577.8926392,176.14167642816
184,120312530300,nan,,nan,RK,Estimated from Map (GIS),1/21/2015 13:53:10,15.0,nan,nan,41.680831,-87.974098,617.7766724,602.7766724,183.72632974752003
185,120312530400,nan,,nan,RK,"On or near section line., Precise State Plane Coords",1/21/2015 13:54:39,7.0,nan,nan,41.686634,-87.960037,592.7647705,585.7647705,178.54110204840003
186,120312530500,nan,,nan,RK,Estimated from Map (GIS),1/21/2015 13:53:10,14.0,nan,nan,41.682252,-87.967058,611.9823608,597.9823608,182.26502357184003
187,120312530600,nan,,nan,RK,Estimated from Map (GIS),1/21/2015 13:53:10,100.0,nan,nan,41.656919,-87.999791,746.7158203,646.7158203,197.11898202744
188,120312530700,nan,,nan,RK,Estimated from Map (GIS),1/21/2015 13:53:10,8.0,nan,nan,41.669408,-88.019926,595.9100342,587.9100342,179.19497842416
189,120312530800,nan,,nan,RK,Estimated from Map (GIS),1/21/2015 13:53:10,60.0,nan,nan,41.644458,-87.999314,662.8251953,602.8251953,183.74111952744002
190,120312565700,nan,,nan,RK,Estimated from Map (GIS),1/21/2015 13:53:10,102.0,nan,nan,41.673338,-87.971255,691.1715698,589.1715698,179.57949447504004
191,120312565800,nan,,nan,RK,"On or near section line, loc coords slightly moved to match ORA section. Duplicate API 28113 removed by Virgie 7/31/14, Estimated from Map (GIS)",1/21/2015 13:54:39,106.0,nan,nan,41.658949,-87.970573,745.5900879,639.5900879,194.94705879192
192,120312565900,nan,,nan,RK,"(Duplicate API 28112 - resolved), Estimated from Map (GIS)",1/21/2015 13:54:39,86.0,nan,nan,41.651018,-87.970473,681.9499512,595.9499512,181.64554512576
193,120312669500,nan,,189598.0,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:52:15,33.0,3.0,3.0,41.819218,-87.807307,607.1942139,574.1942139,175.01439639672
194,120312669600,nan,,189626.0,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:52:15,13.0,3.0,3.0,41.810253,-87.83358,615.0384521,602.0384521,183.50132020008
195,120312669700,nan,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:52:15,15.0,3.0,3.0,41.817553,-87.865371,633.0089722,618.0089722,188.36913472656002
196,120312669800,nan,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:52:15,95.0,3.0,3.0,41.973003,-87.855259,629.7519531,534.7519531,162.99239530488
197,120312669900,nan,,189807.0,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:52:15,35.0,3.0,3.0,41.798039,-87.833156,610.9292603,575.9292603,175.54323853944
198,120312670200,nan,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:52:15,80.0,3.0,3.0,41.900787,-87.83438,627.9833984,547.9833984,167.02533983232001
199,120312670300,nan,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:52:15,50.0,3.0,3.0,41.882616,-87.830931,628.5014648,578.5014648,176.32724647104
200,120312670400,nan,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:51:24,103.0,3.0,3.0,41.862023,-87.827316,621.5714111,518.5714111,158.06056610328
201,120312670500,nan,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:52:15,85.0,3.0,3.0,41.863402,-87.867538,625.7142334,540.7142334,164.80969834032
202,120312670600,nan,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:52:15,50.0,3.0,3.0,41.863732,-87.844626,626.7685547,576.7685547,175.79905547256
203,120312670700,nan,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:52:15,60.0,3.0,3.0,41.856111,-87.826149,617.7213745,557.7213745,169.99347494760002
204,120312670800,nan,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:52:15,37.0,3.0,3.0,41.842853,-87.829017,610.1281738,573.1281738,174.68946737424002
205,120312670900,nan,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:52:15,13.0,3.0,3.0,41.835329,-87.843019,618.6416626,605.6416626,184.59957876048003
206,120312671000,nan,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:52:15,26.0,3.0,3.0,41.820036,-87.905904,642.2765503,616.2765503,187.84109253144
207,120312671100,nan,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:52:15,36.0,3.0,3.0,41.819475,-87.88566,641.6755371,605.6755371,184.60990370808003
208,120312671200,nan,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:52:15,76.0,3.0,3.0,41.828556,-87.880353,641.1453857,565.1453857,172.25631356136
209,120312671300,nan,,nan,RK,"TD is 377 per DL., Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:51:24,46.0,3.0,3.0,41.822876,-87.842114,617.6447144,571.6447144,174.23730894912
210,120312671400,nan,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:52:15,22.0,3.0,3.0,41.828198,-87.828308,614.9315186,592.9315186,180.72552686928
211,120312671500,nan,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:52:15,55.0,3.0,3.0,41.823951,-87.813183,611.0103149,556.0103149,169.47194398152
212,120312672500,nan,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:52:15,75.0,3.0,3.0,41.987632,-87.85614,629.0031128,554.0031128,168.86014878144002
213,120312672600,nan,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:52:15,74.0,3.0,3.0,41.993515,-87.865838,633.0808716,559.0808716,170.40784966368003
214,120312672700,nan,,nan,RK,"(fixed in ORA)1100 feet south into section 15, section differs from ORA., Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:51:24,78.0,3.0,3.0,41.963183,-87.852545,629.0598755,551.0598755,167.9630500524
215,120312672800,nan,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:52:15,10.0,3.0,3.0,41.937823,-87.849632,616.2000122,606.2000122,184.76976371856
216,120312672900,nan,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:52:15,61.0,3.0,3.0,41.925192,-87.842979,615.579834,554.579834,169.0359334032
217,120312673000,nan,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:52:15,51.0,3.0,3.0,41.932932,-87.848284,624.7113037,573.7113037,174.86720536776002
218,120312673100,nan,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:52:15,67.0,3.0,3.0,41.909736,-87.83136,623.583313,556.583313,169.6465938024
219,120312673800,nan,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 202SPTR",1/21/2015 13:52:15,94.0,3.0,3.0,42.043626,-87.87599,632.2733765,538.2733765,164.0657251572
220,120312673900,nan,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:52:15,163.0,3.0,3.0,42.035331,-87.880427,622.2623291,459.2623291,139.98315790968002
221,120312674000,nan,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 203BRRD",1/21/2015 13:52:15,180.0,3.0,3.0,42.034201,-87.879279,625.9307251,445.9307251,135.91968501048
222,120312674100,nan,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 203BRRD",1/21/2015 13:52:15,165.0,3.0,3.0,42.028675,-87.874295,628.1913452,463.1913452,141.18072201696
223,120312674200,nan,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:52:15,177.0,3.0,3.0,42.025342,-87.87398,635.6195679,458.6195679,139.78724429592
224,120312674300,nan,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 203BRRD",1/21/2015 13:52:15,156.0,3.0,3.0,42.033056,-87.87866,625.7582397,469.7582397,143.18231146056002
225,120312674400,nan,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 203BRRD",1/21/2015 13:52:15,180.0,3.0,3.0,42.024772,-87.87529,633.6577759,453.65777590000005,138.27489009432003
226,120312674500,nan,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 203BRRD",1/21/2015 13:52:15,127.0,3.0,3.0,42.010995,-87.861358,620.8425293,493.8425293,150.52320293064002
227,120312674600,nan,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 203BRRD",1/21/2015 13:52:15,184.0,3.0,3.0,42.025247,-87.871948,631.9213867,447.92138669999997,136.52643866616
228,120312674700,nan,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 203BRRD",1/21/2015 13:52:15,126.0,3.0,3.0,42.0175,-87.866177,631.4346924,505.4346924,154.05649424352
229,120312674800,nan,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 203WSLK",1/21/2015 13:52:15,101.0,3.0,3.0,42.015433,-87.870975,629.8649292,528.8649292,161.19803042016002
230,120312674900,nan,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 203BRRD",1/21/2015 13:52:15,148.0,3.0,3.0,42.018596,-87.869436,623.8724976,475.8724976,145.04593726848
231,120312675000,nan,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252JOLT",1/21/2015 13:30:36,98.0,3.0,3.0,42.011759,-87.913365,652.6408081,554.6408081,169.05451830888
232,120312675100,nan,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252JOLT",1/21/2015 13:52:15,87.0,3.0,3.0,42.005097,-87.892295,636.2810059,549.2810059,167.42085059832
233,120312675200,nan,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:51:24,81.0,3.0,3.0,42.000202,-87.881432,641.5097046,560.5097046,170.84335796208
234,120312675300,nan,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 203BRRD",1/21/2015 13:52:15,130.0,3.0,3.0,42.010111,-87.86,634.1546631,504.1546631,153.66634131288
235,120312675400,nan,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252JOLT",1/21/2015 13:52:15,71.0,3.0,3.0,42.008533,-87.861253,628.1453857,557.1453857,169.81791356136
236,120312675500,nan,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:52:15,67.0,3.0,3.0,42.00278,-87.864398,634.5430298,567.5430298,172.98711548304001
237,120312811400,nan,,nan,RK,"On or near section line, loc coords slightly moved to match ORA section., Estimated from Map (GIS)",1/21/2015 13:54:39,125.0,nan,nan,41.661687,-87.970647,738.1600952,613.1600952,186.89119701696
238,120312811500,nan,,nan,RK,"On or near section line, loc coords slightly moved to match ORA section., Estimated from Map (GIS)",1/21/2015 13:54:39,143.0,nan,nan,41.664476,-87.970743,728.8733521,585.8733521,178.57419772008
239,120312811600,nan,,nan,RK,"On or near section line, loc coords slightly moved to match ORA section., Estimated from Map (GIS)",1/21/2015 13:54:39,150.0,nan,nan,41.66774,-87.970872,728.6716919,578.6716919,176.37913169112002
240,120312811700,nan,,nan,RK,Estimated from Map (GIS),1/21/2015 13:53:10,80.0,nan,nan,41.646196,-87.999396,684.5159302,604.5159302,184.25645552496
241,120312811800,nan,,nan,RK,Estimated from Map (GIS),1/21/2015 13:53:10,95.0,nan,nan,41.648888,-87.999532,715.7092896,620.7092896,189.19219147008002
242,120312811900,nan,,nan,RK,Estimated from Map (GIS),1/21/2015 13:53:10,96.0,nan,nan,41.654369,-87.999709,743.0666504,647.0666504,197.22591504192
243,120312812000,nan,,nan,RK,"wrong company name and number in ORA, Estimated from Map (GIS)",1/21/2015 13:54:39,136.0,nan,nan,41.659801,-87.999886,742.062439,606.062439,184.72783140720003
244,120312812100,nan,,nan,RK,Estimated from Map (GIS),1/21/2015 13:53:10,144.0,nan,nan,41.662779,-88.000006,739.3305664,595.3305664,181.45675663872
245,120312812200,nan,,nan,RK,Estimated from Map (GIS),1/21/2015 13:53:10,119.0,nan,nan,41.665757,-88.000086,736.7954712,617.7954712,188.30405962176
246,120312812300,nan,,nan,RK,"on section line between 20 & 29; typed log at GRU also says section 20, Estimated from Map (GIS)",1/21/2015 13:54:39,58.0,nan,nan,41.671041,-88.000384,680.7639771,622.7639771,189.81846022008003
247,120313032600,OBS,367.0,nan,RK,"Estimated from Map (GIS), Top of bedrock fm is 252RCIN",1/21/2015 13:30:36,58.0,nan,nan,41.686353,-87.781171,613.5177002,555.5177002,169.32179502096002
248,120313032700,OBS,,nan,RK,"Estimated from Map (GIS), Top of bedrock fm is 252RCIN",1/21/2015 13:30:36,35.0,nan,nan,41.668136,-87.750041,599.0200195,564.0200195,171.9133019436
249,120313032900,OBS,397.0,nan,RK,"Estimated from Map (GIS), Top of bedrock fm is 252RCIN",1/21/2015 13:30:36,58.0,nan,nan,41.726896,-87.625949,596.3826294,538.3826294,164.09902544112003
250,120313033000,OBS,512.0,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:30:36,43.0,nan,nan,41.695295,-87.559738,587.8705444,544.8705444,166.07654193312
251,120313033100,nan,446.0,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:30:36,28.0,nan,nan,41.697967,-87.559749,586.9500732,558.9500732,170.36798231136
252,120313033200,OBS,,nan,RK,"On or near section and township lines., Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:30:36,82.0,nan,nan,41.678183,-87.559024,590.2394409,508.2394409,154.91138158632
253,120313033300,OBS,457.0,nan,RK,"Estimated from Map (GIS), Top of bedrock fm is 252RCIN",1/21/2015 13:30:36,74.0,nan,nan,41.697606,-87.62211,605.9466553,531.9466553,162.13734053544
254,120313033400,OBS,387.0,nan,RK,"Typo in ORA Twp.; loc coords slightly moved per detailed map filed at GRU, Estimated from Map (GIS), Top of bedrock fm is 252RCIN",1/21/2015 13:30:36,68.0,nan,nan,41.753698,-87.624526,588.163208,520.163208,158.54574579840002
255,120313033500,OBS,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:30:36,25.0,nan,nan,41.653085,-87.677273,599.9083252,574.9083252,175.23205752096
256,120313033600,OBS,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:30:36,46.0,nan,nan,41.65681,-87.652624,596.6894531,550.6894531,167.85014530488002
257,120313033700,OBS,460.0,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:30:36,56.0,nan,nan,41.658399,-87.617591,590.4398193,534.4398193,162.89725692264
258,120313033800,OBS,486.0,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:30:36,80.0,5.0,4.0,41.72241,-87.547822,587.6900635,507.69006349999995,154.7439313548
259,120313033900,OBS,496.0,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:30:36,64.0,nan,nan,41.70359,-87.558863,585.4761963,521.4761963,158.94594463223999
260,120313034000,OBS,,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:30:36,68.0,nan,nan,41.702487,-87.549731,588.6221924,520.6221924,158.68564424352002
261,120313034100,OBS,346.0,nan,RK,"Estimated from Map (GIS), Top of bedrock fm is 252RCIN",1/21/2015 13:30:36,94.0,nan,nan,41.736229,-87.82202,634.2178955,540.2178955,164.65841454840003
262,120313034200,nan,367.0,nan,RK,"Likely ORA typo, should be section 4, not 14; loc coords slightly moved per detailed map filed at GRU, Estimated from Map (GIS), Top of bedrock fm is 252RCIN",1/21/2015 13:30:36,68.0,nan,nan,41.81011,-87.635519,594.1898804,526.1898804,160.38267554592
263,120313034300,OBS,391.0,nan,RK,"Estimated from Map (GIS), Top of bedrock fm is 252RCIN",1/21/2015 13:30:36,48.0,nan,nan,41.786636,-87.635599,595.0523071,547.0523071,166.74154320408002
264,120313034400,OBS,432.0,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:30:36,18.0,nan,nan,41.891281,-87.686921,596.6044312,578.6044312,176.35863062976003
265,120313034500,OBS,326.0,nan,RK,"On or near section and township lines., Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:30:36,26.0,nan,nan,41.851869,-87.684217,594.8267212,568.8267212,173.37838462176
266,120313034600,nan,376.0,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:30:36,25.0,nan,nan,41.839026,-87.646911,594.5578003,569.5578003,173.60121753144003
267,120313034700,nan,486.0,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:30:36,26.0,nan,nan,41.551321,-87.622891,611.1572876,585.1572876,178.35594126048002
268,120313034800,OBS,428.0,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:30:36,67.0,nan,nan,41.644474,-87.586642,585.5169067,518.5169067,158.04395316216002
269,120313034900,OBS,426.0,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:30:36,56.0,nan,nan,41.637183,-87.617575,598.4337158,542.4337158,165.33379657583998
270,120313035000,OBS,387.0,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:30:36,28.0,nan,nan,41.632646,-87.652499,597.3057861,569.3057861,173.52440360328
271,120313035100,OBS,423.0,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:30:36,40.0,nan,nan,41.622318,-87.627679,590.1202393,550.1202393,167.67664893864
272,120313035200,OBS,502.0,nan,RK,"Precise State Plane Coords, Top of bedrock fm is 252NIGR",1/21/2015 13:30:36,60.0,nan,nan,41.608357,-87.578927,594.0773315,534.0773315,162.7867706412
273,120313035300,OBS,447.0,383748.0,RK,"Precise State Plane Coords, Top of bedrock fm is 252RCIN",1/21/2015 13:30:36,38.0,nan,nan,41.608334,-87.618156,596.3648071,558.3648071,170.18959320408
